               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.025381,            0.016775,           0.0020623,             0.85565,             0.81787,              0.8832,             0.68413,            0.024789,           0.0083282,           0.0024371,            0.004819,            0.004819,            0.004819
                 159,            0.025335,            0.015577,           0.0019317,             0.85763,             0.82537,             0.88102,             0.68248,            0.024696,           0.0082419,           0.0023623,            0.004786,            0.004786,            0.004786
                 160,            0.025803,            0.016261,           0.0021172,             0.88223,              0.8058,             0.88512,             0.68467,            0.024587,            0.008225,            0.002359,            0.004753,            0.004753,            0.004753
                 161,            0.025769,             0.01665,           0.0023627,             0.89208,             0.79977,              0.8846,             0.68642,             0.02466,           0.0082886,           0.0023657,             0.00472,             0.00472,             0.00472
                 162,            0.025221,            0.016064,           0.0020279,             0.87843,              0.7988,             0.87824,             0.68183,            0.024722,           0.0082948,             0.00267,            0.004687,            0.004687,            0.004687
                 163,            0.024997,            0.014915,           0.0020355,             0.86261,             0.81061,             0.87715,             0.68455,            0.024595,           0.0082748,           0.0026123,            0.004654,            0.004654,            0.004654
                 164,            0.025277,            0.015641,           0.0020119,              0.8749,             0.81736,             0.88562,             0.69051,            0.024357,           0.0081654,           0.0024623,            0.004621,            0.004621,            0.004621
                 165,            0.025446,            0.015756,           0.0023582,             0.86517,             0.82507,             0.88842,             0.69102,            0.024467,           0.0081517,           0.0024993,            0.004588,            0.004588,            0.004588
                 166,            0.025041,             0.01505,           0.0019993,             0.87297,             0.82137,             0.88708,             0.68903,            0.024514,           0.0081825,           0.0024806,            0.004555,            0.004555,            0.004555
                 167,            0.025128,             0.01547,           0.0018648,             0.87562,             0.81482,             0.88446,             0.68769,            0.024757,           0.0083146,           0.0024313,            0.004522,            0.004522,            0.004522
                 168,             0.02506,            0.015734,           0.0021958,             0.88682,             0.80089,             0.88678,              0.6888,            0.024704,           0.0083136,           0.0026091,            0.004489,            0.004489,            0.004489
                 169,            0.025099,            0.016043,           0.0021464,             0.88103,             0.80854,             0.88487,             0.68826,            0.024738,           0.0082811,           0.0027127,            0.004456,            0.004456,            0.004456
                 170,            0.024999,            0.015949,           0.0018389,              0.8973,              0.7993,             0.89114,             0.69155,            0.024591,           0.0081737,           0.0022957,            0.004423,            0.004423,            0.004423
                 171,            0.024541,            0.014967,           0.0019206,             0.88686,             0.80181,             0.88829,             0.68742,            0.024567,           0.0082225,           0.0022373,             0.00439,             0.00439,             0.00439
                 172,            0.025001,            0.015402,            0.002066,             0.88177,             0.80254,              0.8882,             0.68742,            0.024548,            0.008251,           0.0023506,            0.004357,            0.004357,            0.004357
                 173,             0.02464,            0.015158,            0.001939,             0.86568,             0.82084,             0.88651,             0.68571,            0.024534,           0.0082289,           0.0023283,            0.004324,            0.004324,            0.004324
                 174,            0.024118,            0.013628,           0.0019753,             0.88129,             0.81213,             0.88572,             0.68622,            0.024428,           0.0082224,           0.0021914,            0.004291,            0.004291,            0.004291
                 175,            0.024812,            0.015533,            0.001916,             0.87201,             0.82452,             0.89129,             0.69022,            0.024382,           0.0082105,           0.0020661,            0.004258,            0.004258,            0.004258
                 176,            0.024519,             0.01536,           0.0017811,             0.86163,             0.83965,             0.89399,             0.68936,            0.024449,            0.008147,           0.0021804,            0.004225,            0.004225,            0.004225
                 177,            0.024822,            0.016624,           0.0019405,              0.8826,             0.81971,              0.8931,              0.6921,            0.024313,           0.0081278,           0.0021583,            0.004192,            0.004192,            0.004192
                 178,            0.024794,            0.014571,           0.0018824,             0.88069,             0.81853,             0.89449,             0.69208,            0.024183,           0.0081184,           0.0021594,            0.004159,            0.004159,            0.004159
                 179,             0.02395,            0.013616,           0.0017214,             0.86229,             0.83247,             0.89116,              0.6881,            0.024324,           0.0081938,           0.0022149,            0.004126,            0.004126,            0.004126
                 180,            0.023985,            0.014771,           0.0020064,              0.8686,             0.82417,              0.8942,             0.69252,            0.024247,           0.0082067,            0.002161,            0.004093,            0.004093,            0.004093
                 181,            0.024366,            0.014952,           0.0020841,             0.87446,             0.81511,             0.88951,             0.69241,            0.024239,           0.0081974,           0.0021037,             0.00406,             0.00406,             0.00406
                 182,             0.02402,            0.013993,           0.0017494,             0.86901,             0.83087,             0.88873,              0.6939,            0.024173,           0.0081098,           0.0020931,            0.004027,            0.004027,            0.004027
                 183,            0.024059,            0.013776,           0.0016268,             0.88646,             0.80945,             0.88719,             0.69205,            0.024124,           0.0080995,           0.0022351,            0.003994,            0.003994,            0.003994
                 184,            0.024481,            0.015947,           0.0018561,             0.88837,              0.8128,             0.88872,             0.69073,            0.024181,           0.0080484,           0.0022233,            0.003961,            0.003961,            0.003961
                 185,            0.023677,            0.013485,           0.0016364,             0.89812,             0.79014,             0.88652,             0.69162,            0.024143,           0.0080601,           0.0023815,            0.003928,            0.003928,            0.003928
                 186,            0.023915,            0.014185,            0.001651,             0.88314,             0.80001,             0.88638,             0.69157,             0.02418,           0.0081123,           0.0023525,            0.003895,            0.003895,            0.003895
                 187,            0.023329,            0.013338,           0.0016222,             0.83492,             0.85387,             0.88835,             0.69329,            0.024153,           0.0081266,           0.0023021,            0.003862,            0.003862,            0.003862
                 188,            0.023692,            0.014264,           0.0015438,              0.8646,             0.82854,             0.88764,             0.69318,            0.024116,           0.0081021,           0.0024043,            0.003829,            0.003829,            0.003829
                 189,            0.024109,            0.014849,           0.0017191,             0.86029,             0.84033,             0.88702,             0.69186,            0.024111,           0.0080927,           0.0023282,            0.003796,            0.003796,            0.003796
                 190,            0.023855,            0.014789,           0.0017103,             0.84595,             0.84384,             0.88493,             0.68994,            0.024076,           0.0081366,           0.0024167,            0.003763,            0.003763,            0.003763
                 191,            0.024033,            0.015095,           0.0016614,             0.86066,             0.83539,             0.88632,              0.6898,            0.024186,           0.0081584,           0.0025855,             0.00373,             0.00373,             0.00373
                 192,            0.023867,            0.015642,            0.001718,             0.87569,             0.82143,             0.88845,             0.69104,            0.024154,           0.0081629,           0.0027576,            0.003697,            0.003697,            0.003697
                 193,            0.023236,            0.014293,           0.0016209,             0.87521,              0.8173,             0.89105,             0.69407,            0.024297,           0.0082091,           0.0027566,            0.003664,            0.003664,            0.003664
                 194,             0.02423,            0.015768,           0.0016833,             0.88747,             0.80746,             0.88878,             0.69091,            0.024295,           0.0081845,            0.002717,            0.003631,            0.003631,            0.003631
                 195,            0.023378,            0.013455,           0.0016346,             0.88608,             0.80759,             0.89082,              0.6935,            0.024259,           0.0081855,           0.0026265,            0.003598,            0.003598,            0.003598
                 196,            0.023554,            0.014411,           0.0017871,             0.87453,             0.81246,              0.8915,             0.69368,            0.024185,           0.0082246,           0.0025508,            0.003565,            0.003565,            0.003565
                 197,             0.02331,            0.013483,           0.0014877,             0.88166,              0.8137,             0.89164,             0.69316,            0.024145,           0.0082017,           0.0025055,            0.003532,            0.003532,            0.003532
                 198,            0.023842,            0.014673,           0.0017806,             0.86361,             0.82515,             0.89043,             0.69382,            0.024266,           0.0082202,           0.0026519,            0.003499,            0.003499,            0.003499
                 199,             0.02371,            0.015919,           0.0015708,             0.87486,              0.8172,              0.8909,             0.69121,            0.024286,           0.0082191,            0.002596,            0.003466,            0.003466,            0.003466
                 200,            0.023268,            0.014239,           0.0017943,             0.87159,             0.81733,             0.88979,             0.69463,            0.024225,           0.0082178,           0.0025437,            0.003433,            0.003433,            0.003433
                 201,            0.023053,            0.013976,           0.0016313,             0.87494,             0.82344,             0.89084,             0.69344,            0.024228,           0.0082024,           0.0025202,              0.0034,              0.0034,              0.0034
                 202,            0.023584,            0.015466,           0.0018267,             0.88394,             0.81555,             0.89037,             0.69358,            0.024181,           0.0081636,           0.0025193,            0.003367,            0.003367,            0.003367
                 203,            0.023614,            0.015429,           0.0018489,             0.87209,             0.82999,             0.89112,             0.69558,            0.024153,           0.0081483,           0.0024366,            0.003334,            0.003334,            0.003334
                 204,            0.023746,             0.01584,           0.0015939,             0.86888,             0.83049,              0.8912,             0.69682,            0.024108,           0.0081158,           0.0024061,            0.003301,            0.003301,            0.003301
                 205,            0.023403,            0.014791,            0.001902,             0.87184,             0.82213,             0.89173,             0.69975,            0.024038,           0.0080867,           0.0023776,            0.003268,            0.003268,            0.003268
                 206,            0.022933,            0.013702,           0.0016468,             0.87784,             0.82433,             0.89391,             0.69905,             0.02405,           0.0080686,           0.0023366,            0.003235,            0.003235,            0.003235
                 207,            0.023502,             0.01397,           0.0013808,             0.87168,             0.83299,             0.89284,             0.69585,            0.024073,           0.0080784,           0.0024101,            0.003202,            0.003202,            0.003202
                 208,            0.023098,            0.014399,           0.0015456,             0.86756,             0.83363,             0.89197,             0.69537,            0.024056,            0.008102,           0.0023776,            0.003169,            0.003169,            0.003169
                 209,            0.023826,            0.015918,            0.001451,             0.86473,             0.83164,             0.89078,             0.69574,            0.024076,           0.0080831,           0.0022857,            0.003136,            0.003136,            0.003136
                 210,            0.023227,             0.01363,           0.0016051,             0.85064,              0.8455,             0.88896,             0.69566,            0.024095,            0.008109,           0.0022796,            0.003103,            0.003103,            0.003103
                 211,            0.023336,            0.015799,           0.0019533,             0.86228,             0.83874,             0.89022,             0.69471,            0.024057,           0.0080872,           0.0022606,             0.00307,             0.00307,             0.00307
                 212,            0.023645,            0.015389,           0.0016364,             0.86881,             0.82883,             0.88964,             0.69531,            0.024056,           0.0081051,           0.0022678,            0.003037,            0.003037,            0.003037
                 213,            0.022646,             0.01403,           0.0015679,             0.86531,             0.83811,             0.88989,             0.69621,            0.024002,           0.0081204,           0.0022312,            0.003004,            0.003004,            0.003004
                 214,            0.023253,            0.014606,           0.0017878,              0.8664,             0.83619,             0.88785,             0.69506,             0.02398,           0.0081227,           0.0022621,            0.002971,            0.002971,            0.002971
                 215,            0.022852,            0.013448,           0.0017227,             0.86362,             0.83929,              0.8884,             0.69647,            0.023925,           0.0081207,           0.0023055,            0.002938,            0.002938,            0.002938
                 216,            0.022631,            0.013366,           0.0014002,             0.86685,             0.82884,             0.88884,             0.69673,            0.023899,           0.0081293,           0.0023147,            0.002905,            0.002905,            0.002905
                 217,            0.022789,            0.014148,           0.0015714,             0.86636,             0.83758,             0.88954,              0.7003,            0.023893,            0.008111,           0.0023012,            0.002872,            0.002872,            0.002872
                 218,            0.022394,            0.012896,           0.0015281,             0.85901,             0.83163,             0.88936,             0.70271,            0.023872,           0.0080947,           0.0023794,            0.002839,            0.002839,            0.002839
                 219,            0.023505,            0.015337,           0.0017206,             0.85112,             0.84693,             0.89051,             0.70205,            0.023839,            0.008077,           0.0023822,            0.002806,            0.002806,            0.002806
                 220,            0.022915,            0.014297,           0.0014522,             0.85514,             0.84228,             0.88985,             0.70101,             0.02388,           0.0080771,           0.0023565,            0.002773,            0.002773,            0.002773
                 221,             0.02308,            0.015227,           0.0014188,             0.85317,             0.85219,              0.8896,             0.70347,            0.023916,           0.0080828,            0.002328,             0.00274,             0.00274,             0.00274
                 222,              0.0229,            0.015045,           0.0016141,             0.85124,             0.84359,             0.88911,             0.70273,            0.023936,           0.0081141,           0.0023896,            0.002707,            0.002707,            0.002707
                 223,            0.022752,            0.013852,           0.0015551,             0.86187,             0.83991,             0.89018,             0.70038,            0.023942,           0.0081315,           0.0023887,            0.002674,            0.002674,            0.002674
                 224,            0.022318,            0.013952,           0.0014192,             0.85695,             0.83912,              0.8901,             0.70203,            0.023969,           0.0081214,           0.0024396,            0.002641,            0.002641,            0.002641
                 225,            0.022657,            0.014999,           0.0014741,             0.86578,             0.82848,              0.8909,             0.70342,            0.023982,            0.008124,           0.0024551,            0.002608,            0.002608,            0.002608
                 226,             0.02264,             0.01462,           0.0013707,             0.86381,             0.83607,             0.88976,             0.70437,            0.024012,           0.0081225,           0.0024555,            0.002575,            0.002575,            0.002575
                 227,            0.023019,            0.015161,           0.0016773,               0.862,             0.83841,             0.88897,             0.70473,             0.02403,           0.0081443,           0.0024681,            0.002542,            0.002542,            0.002542
                 228,            0.022626,            0.014676,           0.0015362,             0.86698,             0.84116,             0.89022,              0.7056,             0.02404,           0.0081504,           0.0024796,            0.002509,            0.002509,            0.002509
                 229,            0.021909,            0.013385,           0.0014897,             0.86845,             0.83539,             0.89012,             0.70665,            0.023985,           0.0081497,           0.0024786,            0.002476,            0.002476,            0.002476
                 230,            0.022387,            0.014768,            0.001306,             0.86785,             0.83075,             0.88989,             0.70682,            0.023959,           0.0081593,           0.0024855,            0.002443,            0.002443,            0.002443
                 231,            0.021986,            0.013458,           0.0012888,             0.86436,             0.82419,             0.88863,             0.70468,            0.023951,           0.0081584,            0.002492,             0.00241,             0.00241,             0.00241
                 232,            0.021915,            0.014037,           0.0012886,             0.85266,             0.83927,             0.88859,             0.70412,            0.023935,           0.0081565,           0.0025158,            0.002377,            0.002377,            0.002377
                 233,            0.021776,            0.012179,           0.0011938,             0.84414,             0.84505,             0.88877,             0.70614,            0.023891,           0.0081531,           0.0024828,            0.002344,            0.002344,            0.002344
                 234,            0.021958,            0.013299,           0.0011371,             0.84566,             0.83745,             0.88799,             0.70501,            0.023825,           0.0081636,           0.0024371,            0.002311,            0.002311,            0.002311
                 235,            0.021815,            0.013664,           0.0013172,             0.87165,             0.82173,             0.88798,             0.70386,            0.023789,           0.0081731,           0.0023986,            0.002278,            0.002278,            0.002278
                 236,            0.022113,            0.014248,           0.0011134,             0.86211,              0.8271,             0.88879,             0.70315,            0.023767,           0.0081785,           0.0023866,            0.002245,            0.002245,            0.002245
                 237,            0.021787,            0.013761,           0.0014126,             0.86691,             0.82762,             0.88853,             0.70368,            0.023775,           0.0081683,           0.0023837,            0.002212,            0.002212,            0.002212
                 238,            0.022002,            0.013868,           0.0012497,             0.86766,             0.82966,             0.88991,             0.70504,             0.02377,           0.0081673,           0.0023676,            0.002179,            0.002179,            0.002179
                 239,            0.021918,            0.013742,           0.0014293,             0.87087,             0.82238,             0.88975,             0.70442,            0.023783,           0.0081654,           0.0023493,            0.002146,            0.002146,            0.002146
                 240,             0.02189,            0.013341,           0.0012568,             0.86364,             0.82849,             0.88842,             0.70354,            0.023794,           0.0081557,           0.0023393,            0.002113,            0.002113,            0.002113
                 241,            0.022002,            0.014624,           0.0012893,             0.86468,             0.82562,             0.88762,             0.70184,            0.023793,           0.0081589,           0.0023365,             0.00208,             0.00208,             0.00208
                 242,            0.021385,            0.013225,            0.001288,             0.86515,             0.82592,              0.8868,             0.70147,            0.023794,           0.0081657,           0.0023389,            0.002047,            0.002047,            0.002047
                 243,            0.021992,            0.014695,            0.001446,             0.87586,             0.81753,             0.88636,              0.7023,            0.023804,           0.0081754,           0.0023271,            0.002014,            0.002014,            0.002014
                 244,            0.021845,            0.014179,            0.001382,              0.8717,             0.81996,             0.88645,             0.70172,              0.0238,           0.0081896,            0.002302,            0.001981,            0.001981,            0.001981
                 245,            0.021424,            0.012486,           0.0012521,              0.8718,             0.81893,             0.88665,             0.70218,            0.023784,           0.0081843,           0.0022788,            0.001948,            0.001948,            0.001948
                 246,            0.021671,            0.014069,           0.0013699,             0.86861,             0.82514,             0.88609,             0.70185,            0.023777,           0.0081857,           0.0022717,            0.001915,            0.001915,            0.001915
                 247,            0.021414,            0.013306,           0.0013642,             0.84785,             0.83707,             0.88706,             0.70236,            0.023787,            0.008187,           0.0022505,            0.001882,            0.001882,            0.001882
                 248,            0.021253,            0.012638,           0.0012992,             0.84395,             0.84709,             0.88668,             0.70162,            0.023802,           0.0081948,           0.0022274,            0.001849,            0.001849,            0.001849
                 249,             0.02163,             0.01372,           0.0012621,             0.84826,             0.84173,             0.88701,             0.70159,            0.023833,           0.0081951,           0.0022156,            0.001816,            0.001816,            0.001816
                 250,            0.021352,            0.013808,           0.0011807,             0.87073,             0.81767,             0.88843,             0.70384,            0.023839,           0.0081905,           0.0021994,            0.001783,            0.001783,            0.001783
                 251,            0.021615,            0.013519,           0.0011237,             0.85223,             0.83493,             0.88856,             0.70314,            0.023846,           0.0081812,           0.0021856,             0.00175,             0.00175,             0.00175
                 252,            0.021509,            0.012597,           0.0011354,              0.8553,             0.83174,             0.88889,             0.70462,            0.023851,            0.008174,           0.0021854,            0.001717,            0.001717,            0.001717
                 253,            0.020892,            0.012086,           0.0011223,             0.87214,             0.81943,             0.88899,             0.70543,            0.023859,           0.0081721,           0.0021893,            0.001684,            0.001684,            0.001684
                 254,             0.02074,            0.011844,           0.0010971,             0.86858,             0.82325,             0.88896,             0.70751,            0.023864,            0.008175,           0.0022043,            0.001651,            0.001651,            0.001651
                 255,            0.021048,            0.012906,           0.0010237,             0.87403,             0.82287,             0.88878,              0.7072,            0.023874,           0.0081823,           0.0022149,            0.001618,            0.001618,            0.001618
                 256,            0.021128,            0.012618,           0.0010121,             0.85793,             0.83094,             0.88842,             0.70679,            0.023872,           0.0081912,           0.0022308,            0.001585,            0.001585,            0.001585
                 257,            0.020959,            0.013268,           0.0012851,             0.88106,             0.81203,             0.88818,             0.70523,            0.023855,           0.0081932,           0.0022416,            0.001552,            0.001552,            0.001552
                 258,            0.021134,            0.013371,           0.0014085,             0.85463,             0.84045,             0.88823,             0.70596,            0.023834,           0.0081919,           0.0022429,            0.001519,            0.001519,            0.001519
                 259,            0.021065,            0.014204,            0.001125,             0.85402,             0.83831,             0.88828,             0.70482,            0.023815,           0.0081921,            0.002248,            0.001486,            0.001486,            0.001486
                 260,             0.02102,            0.012158,            0.001151,             0.85344,             0.83706,             0.88737,             0.70342,            0.023797,           0.0081922,           0.0022231,            0.001453,            0.001453,            0.001453
                 261,            0.020857,            0.013189,           0.0010961,             0.87232,             0.82141,             0.88704,             0.70395,            0.023799,           0.0081972,           0.0022133,             0.00142,             0.00142,             0.00142
                 262,             0.02134,            0.014496,           0.0013513,             0.86754,             0.82412,             0.88756,             0.70476,            0.023791,           0.0081935,           0.0021885,            0.001387,            0.001387,            0.001387
                 263,            0.020321,            0.012472,           0.0010782,             0.87096,               0.826,             0.88762,             0.70443,            0.023787,           0.0081948,           0.0021709,            0.001354,            0.001354,            0.001354
                 264,            0.020494,            0.011825,           0.0012078,             0.86234,             0.83104,             0.88732,             0.70527,            0.023779,           0.0081924,           0.0021739,            0.001321,            0.001321,            0.001321
                 265,            0.020834,            0.013268,           0.0013565,             0.85942,              0.8318,             0.88741,             0.70521,            0.023783,           0.0081914,           0.0021873,            0.001288,            0.001288,            0.001288
                 266,            0.020189,              0.0119,           0.0012264,             0.87007,             0.82855,             0.88709,              0.7049,            0.023767,           0.0081943,           0.0021894,            0.001255,            0.001255,            0.001255
                 267,            0.021102,             0.01417,           0.0011192,             0.84201,             0.85015,             0.88809,             0.70443,            0.023766,           0.0081959,           0.0021949,            0.001222,            0.001222,            0.001222
                 268,            0.020222,            0.011421,           0.0011037,             0.83854,             0.85296,             0.88786,             0.70588,             0.02375,           0.0081973,           0.0021941,            0.001189,            0.001189,            0.001189
                 269,            0.020693,            0.013322,           0.0012055,             0.87357,              0.8163,             0.88901,             0.70577,            0.023733,           0.0081992,           0.0021944,            0.001156,            0.001156,            0.001156
                 270,            0.020452,            0.012961,           0.0011906,             0.87894,             0.81665,             0.88929,             0.70647,            0.023721,           0.0081989,           0.0021962,            0.001123,            0.001123,            0.001123
                 271,            0.020401,             0.01231,            0.001102,              0.8783,              0.8167,             0.88974,             0.70736,            0.023706,           0.0081998,            0.002194,             0.00109,             0.00109,             0.00109
                 272,            0.020104,            0.012862,           0.0010559,             0.87478,             0.81585,             0.88967,             0.70761,            0.023696,           0.0082002,           0.0021972,            0.001057,            0.001057,            0.001057
                 273,            0.020379,            0.011334,            0.001068,             0.87932,             0.81348,             0.88925,              0.7085,             0.02369,           0.0082035,           0.0022112,            0.001024,            0.001024,            0.001024
                 274,            0.020764,             0.01348,           0.0012053,             0.87911,              0.8123,             0.88902,             0.70776,            0.023689,           0.0082048,           0.0022252,            0.000991,            0.000991,            0.000991
                 275,            0.019918,            0.011922,          0.00099064,             0.87672,             0.81632,             0.88976,             0.70697,            0.023686,           0.0082058,           0.0022339,            0.000958,            0.000958,            0.000958
                 276,            0.020746,             0.01343,           0.0011991,             0.87582,             0.81713,             0.89053,             0.70703,            0.023676,           0.0081994,           0.0022387,            0.000925,            0.000925,            0.000925
                 277,            0.020237,            0.012081,          0.00096775,             0.87524,             0.81621,             0.89078,             0.70718,             0.02368,           0.0082021,           0.0022353,            0.000892,            0.000892,            0.000892
                 278,            0.020729,            0.012818,           0.0013451,              0.8743,             0.81911,             0.89092,             0.70752,            0.023683,           0.0082068,           0.0022288,            0.000859,            0.000859,            0.000859
                 279,            0.019949,            0.012213,           0.0010694,              0.8742,             0.82014,             0.89104,             0.70908,            0.023691,           0.0082088,           0.0022331,            0.000826,            0.000826,            0.000826
                 280,             0.02036,            0.013241,            0.001089,             0.87277,             0.82064,             0.89096,             0.70955,            0.023693,           0.0082156,           0.0022423,            0.000793,            0.000793,            0.000793
                 281,             0.02008,            0.013415,           0.0010086,             0.87285,             0.82078,             0.89089,              0.7089,            0.023687,           0.0082207,           0.0022301,             0.00076,             0.00076,             0.00076
                 282,            0.019804,            0.012935,          0.00093013,             0.87437,             0.82025,             0.89181,             0.70822,            0.023685,           0.0082255,           0.0022273,            0.000727,            0.000727,            0.000727
                 283,            0.020296,            0.012947,          0.00099874,             0.87425,              0.8206,             0.89204,             0.70823,            0.023686,           0.0082275,           0.0022297,            0.000694,            0.000694,            0.000694
                 284,            0.019669,            0.012444,           0.0010535,             0.87529,             0.81891,             0.89131,             0.70882,            0.023684,           0.0082358,           0.0022336,            0.000661,            0.000661,            0.000661
                 285,            0.020228,            0.012761,           0.0010216,             0.87679,             0.82066,             0.89116,             0.70826,            0.023683,           0.0082419,           0.0022291,            0.000628,            0.000628,            0.000628
                 286,            0.020114,            0.012838,           0.0010005,              0.8732,             0.82349,             0.89102,               0.708,            0.023684,           0.0082474,           0.0022279,            0.000595,            0.000595,            0.000595
                 287,            0.019424,            0.012827,            0.001076,             0.87129,              0.8239,             0.89134,             0.70821,            0.023684,           0.0082503,           0.0022237,            0.000562,            0.000562,            0.000562
                 288,             0.02004,            0.012857,           0.0010712,             0.86795,             0.82356,             0.88983,             0.70843,            0.023677,           0.0082539,           0.0022141,            0.000529,            0.000529,            0.000529
                 289,            0.020258,            0.012708,           0.0011038,             0.86747,             0.82343,             0.88964,             0.70826,            0.023676,           0.0082555,           0.0022127,            0.000496,            0.000496,            0.000496
                 290,            0.020003,            0.012887,           0.0010828,             0.87151,             0.82124,             0.89057,             0.70791,            0.023673,           0.0082574,           0.0022159,            0.000463,            0.000463,            0.000463
                 291,            0.019981,            0.013566,          0.00085953,             0.86841,             0.82138,             0.89052,             0.70748,            0.023675,           0.0082626,           0.0022209,             0.00043,             0.00043,             0.00043
                 292,            0.019875,            0.012519,           0.0010618,             0.84287,             0.84534,                0.89,             0.70731,            0.023675,            0.008264,           0.0022212,            0.000397,            0.000397,            0.000397
                 293,            0.019871,            0.012374,           0.0010323,             0.84341,             0.84549,             0.89018,             0.70764,            0.023674,           0.0082648,           0.0022212,            0.000364,            0.000364,            0.000364
                 294,            0.019381,            0.011256,          0.00095283,             0.84242,             0.84703,              0.8898,              0.7078,            0.023671,           0.0082665,            0.002221,            0.000331,            0.000331,            0.000331
                 295,            0.019649,            0.012306,           0.0010471,             0.84282,             0.84757,             0.88962,              0.7071,            0.023673,           0.0082701,            0.002225,            0.000298,            0.000298,            0.000298
                 296,             0.01953,            0.011419,           0.0010086,             0.84416,             0.84735,             0.88977,             0.70697,            0.023676,           0.0082706,           0.0022249,            0.000265,            0.000265,            0.000265
                 297,            0.019283,            0.012502,          0.00094062,              0.8433,             0.84849,             0.88976,             0.70727,            0.023676,            0.008272,           0.0022249,            0.000232,            0.000232,            0.000232
                 298,            0.019175,            0.012161,          0.00084908,             0.84462,             0.84761,             0.89003,             0.70747,            0.023683,           0.0082717,            0.002226,            0.000199,            0.000199,            0.000199
                 299,            0.019348,            0.011451,          0.00098233,             0.84507,             0.84686,             0.89001,             0.70747,            0.023685,           0.0082734,           0.0022241,            0.000166,            0.000166,            0.000166
