               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  93,            0.028782,            0.017118,           0.0029147,             0.81637,             0.81193,             0.86608,             0.64347,            0.026827,           0.0090612,           0.0025023,            0.006964,            0.006964,            0.006964
                  94,            0.028528,            0.018693,           0.0030935,             0.85601,             0.77595,             0.86554,             0.64785,            0.026125,           0.0088923,           0.0028137,            0.006931,            0.006931,            0.006931
                  95,            0.028933,            0.018468,           0.0033658,             0.85207,             0.77814,             0.86194,             0.64103,            0.026541,           0.0091106,             0.00302,            0.006898,            0.006898,            0.006898
                  96,            0.028498,            0.017277,           0.0031524,             0.86649,              0.7842,              0.8691,             0.65124,            0.026334,           0.0088786,            0.002451,            0.006865,            0.006865,            0.006865
                  97,            0.028603,            0.017613,           0.0030185,             0.83914,             0.80743,             0.86996,              0.6553,            0.026228,           0.0087595,           0.0028933,            0.006832,            0.006832,            0.006832
                  98,            0.028096,            0.017306,           0.0029838,             0.83813,             0.79843,             0.86294,             0.64148,            0.025981,           0.0089345,            0.002575,            0.006799,            0.006799,            0.006799
                  99,            0.027923,            0.018013,           0.0028523,              0.8322,              0.7936,             0.86962,             0.64758,            0.026254,           0.0087395,           0.0024166,            0.006766,            0.006766,            0.006766
                 100,            0.027865,            0.016488,           0.0025927,             0.87032,             0.80075,             0.87732,             0.66566,            0.025739,           0.0086555,           0.0022296,            0.006733,            0.006733,            0.006733
                 101,            0.028152,            0.018574,           0.0030003,             0.86546,             0.79952,             0.87317,             0.66024,            0.025757,           0.0087116,            0.002615,              0.0067,              0.0067,              0.0067
                 102,            0.028229,            0.018487,           0.0031518,             0.84968,             0.81053,             0.87784,             0.66418,            0.025465,           0.0086629,           0.0025309,            0.006667,            0.006667,            0.006667
                 103,            0.027946,            0.016395,           0.0028708,              0.8549,             0.80346,             0.87642,             0.66699,            0.025709,           0.0087811,           0.0030214,            0.006634,            0.006634,            0.006634
                 104,            0.027947,            0.017133,           0.0030332,             0.84959,             0.79601,             0.87474,             0.65564,            0.025772,           0.0087457,           0.0025737,            0.006601,            0.006601,            0.006601
                 105,            0.027099,            0.016177,           0.0026815,             0.87041,             0.79667,             0.87968,             0.66776,            0.025403,           0.0086027,           0.0024901,            0.006568,            0.006568,            0.006568
                 106,            0.027281,            0.017744,           0.0027531,             0.84556,             0.82121,             0.87979,             0.66889,            0.025038,           0.0086588,           0.0022293,            0.006535,            0.006535,            0.006535
                 107,            0.027636,            0.017065,           0.0026771,             0.86371,             0.79247,             0.87626,             0.66791,            0.025025,           0.0086633,           0.0023675,            0.006502,            0.006502,            0.006502
                 108,            0.027068,            0.016661,           0.0024862,             0.83629,             0.80004,             0.87425,             0.65576,            0.025583,           0.0088518,           0.0025893,            0.006469,            0.006469,            0.006469
                 109,            0.027557,            0.017346,           0.0027793,              0.8605,               0.792,             0.87081,             0.65778,            0.025463,           0.0088803,           0.0023779,            0.006436,            0.006436,            0.006436
                 110,            0.027616,            0.017118,           0.0030764,             0.88855,             0.77206,             0.87244,             0.65885,            0.025686,            0.008835,           0.0024707,            0.006403,            0.006403,            0.006403
                 111,            0.027368,            0.016544,           0.0029238,             0.87698,             0.79303,             0.87737,             0.66478,            0.025577,           0.0087918,           0.0024039,             0.00637,             0.00637,             0.00637
                 112,            0.026933,            0.017084,           0.0028043,             0.86127,             0.80247,             0.87612,             0.66571,            0.025474,           0.0086174,           0.0021668,            0.006337,            0.006337,            0.006337
                 113,            0.027185,             0.01747,           0.0029143,             0.83249,             0.82136,             0.87102,             0.65656,             0.02578,           0.0088619,           0.0022727,            0.006304,            0.006304,            0.006304
                 114,            0.026791,            0.017071,           0.0028279,             0.86367,              0.7987,             0.87798,             0.66996,            0.025327,           0.0086531,           0.0019455,            0.006271,            0.006271,            0.006271
                 115,             0.02687,              0.0162,           0.0026464,              0.8877,             0.76633,             0.86958,              0.6648,            0.025734,           0.0087968,           0.0023113,            0.006238,            0.006238,            0.006238
                 116,            0.027156,            0.016256,           0.0026222,             0.85066,              0.8034,             0.86857,             0.66103,            0.025526,           0.0086688,           0.0021354,            0.006205,            0.006205,            0.006205
